Clapeyron Database File,,,,,
modified UNIFAC 2.0 (Dortmund) Unlike Parameters [csvtype = unlike,grouptype = UNIFACDortmund],,,,
BR,CH3NO2~|~CH2NO2~|~CHNO2,120.63051,-0.3279572,0,10.48550/arXiv.2412.12962
BR,ACNO2,349.2647,0.6255164,0,10.48550/arXiv.2412.12962
BR,CS2,265.96808,0.4731056,0,10.48550/arXiv.2412.12962
BR,CH3SH~|~CH2SH,94.09596,0.12326642,0,10.48550/arXiv.2412.12962
BR,FURFURAL,427.9175,0.35518613,0,10.48550/arXiv.2412.12962
BR,DOH,369.59567,0.8647235,0,10.48550/arXiv.2412.12962
BR,I,116.214134,-0.48290342,0,10.48550/arXiv.2412.12962
BR,CH=-C~|~C=-C,161.04692,-0.17599657,0,10.48550/arXiv.2412.12962
BR,DMSO,26.380684,-0.06415783,0,10.48550/arXiv.2412.12962
BR,ACRY,295.19086,0.59170616,0,10.48550/arXiv.2412.12962
BR,CL-(C=C),33.451534,0.26648268,0,10.48550/arXiv.2412.12962
BR,ACF,73.069275,0.12847069,0,10.48550/arXiv.2412.12962
BR,DMF~|~HCON(..,-49.925774,0.68605244,0,10.48550/arXiv.2412.12962
BR,CF3~|~CF2~|~CF,553.69055,-1.2273198,0,10.48550/arXiv.2412.12962
BR,COO,216.89171,-1.2228723,0,10.48550/arXiv.2412.12962
BR,CY-CH2~|~CY-CH~|~CY-C,-14.14267,-0.44719675,0,10.48550/arXiv.2412.12962
BR,THF~|~CY-CH2O~|~TRIOXAN,-76.26632,0.15345897,0,10.48550/arXiv.2412.12962
BR,HCOOH,561.193,0.44762638,0,10.48550/arXiv.2412.12962
BR,CHCL3,209.82935,-0.005606726,0,10.48550/arXiv.2412.12962
BR,NMP~|~NEP~|~NIPP~|~NTBP,-28.803608,0.1170977,0,10.48550/arXiv.2412.12962
BR,CONH2~|~CONHCH3~|~CONHCH2,406.57343,1.3814034,0,10.48550/arXiv.2412.12962
BR,AM(CH3)2~|~AMCH3CH2~|~AM(CH2)2,-1.9861665,0.65113693,0,10.48550/arXiv.2412.12962
BR,HCONHCH3~|~HCONHCH2,78.21007,1.2079962,0,10.48550/arXiv.2412.12962
BR,AC2H2S~|~AC2HS~|~AC2S,-112.21142,-0.21794096,0,10.48550/arXiv.2412.12962
BR,H2COCH~|~COCH~|~HCOCH~|~H2COCH2~|~H2COC,-118.0155,-0.07644209,0,10.48550/arXiv.2412.12962
BR,(CH3)2CB~|~(CH2)2CB~|~CH2CH3CB,-14.965506,-0.1437357,0,10.48550/arXiv.2412.12962
BR,(CH2)2SU~|~CH2SUCH,157.336,0.48732078,0,10.48550/arXiv.2412.12962
BR,CH3S~|~CH2S~|~CHS,25.03122,0.44117796,0,10.48550/arXiv.2412.12962
BR,C3H2N2+~|~C3H3N2+,115.45114,1.0103401,0,10.48550/arXiv.2412.12962
BR,BTI-,106.51206,0.9075013,0,10.48550/arXiv.2412.12962
BR,C4H8N+,-11.190696,0.9801189,0,10.48550/arXiv.2412.12962
BR,BF4-,193.93185,0.07212068,0,10.48550/arXiv.2412.12962
BR,C5H5N+~|~C5H4N+,10.466818,0.04297759,0,10.48550/arXiv.2412.12962
BR,OTF-,272.2708,1.4786111,0,10.48550/arXiv.2412.12962
BR,-S-S-,73.065735,-1.0254251,0,10.48550/arXiv.2412.12962
BR,SO4~|~HSO4,-138.83755,0.7142189,0,10.48550/arXiv.2412.12962
BR,PF6,80.55317,1.0825299,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,CH3~|~CH2~|~CH~|~C,32.33458,-0.34496775,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,CH2=CH~|~CH=CH~|~CH2=C~|~CH=C~|~C=C,-50.31878,-0.28640783,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,ACH~|~AC,-28.091642,-0.29354286,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,ACCH3~|~ACCH2~|~ACCH,35.60353,-0.41977558,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,OH (P)~|~OH (S)~|~OH (T),815.7232,-0.55416054,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,CH3OH,802.83844,-0.24964152,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,H2O,204.44902,-0.045068182,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,ACOH,376.37158,0.34044987,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,CH3CO~|~CH2CO,-42.576275,0.123226166,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,HCO,144.48383,-0.06745353,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,CH3COO~|~CH2COO,33.45471,0.044038687,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,HCOO,152.90791,0.01850946,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,CH3O~|~CH2O~|~CHO,-78.850655,0.054153085,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,CH3NH2~|~CH2NH2~|~CHNH2~|~CNH2,31.032637,-0.012224312,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,CH3NH~|~CH2NH~|~CHNH,74.75337,-0.10420701,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,CH3N~|~CH2N,-140.26094,0.002153783,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,ACNH2,385.23486,-0.21987528,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,AC2H2N~|~AC2HN~|~AC2N,-29.254187,0.014203256,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,CH3CN~|~CH2CN,86.51664,-0.037298456,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,COOH,389.5882,0.50116146,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,CH2CL~|~CHCL~|~CCL,10.576459,-0.18114594,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,CH2CL2~|~CHCL2~|~CCL2,-12.935614,-0.1111424,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,CCL3,27.928087,-0.1813779,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,CCL4,14.6812935,-0.26473463,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,ACCL,171.22086,-1.0194892,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,CH3NO2~|~CH2NO2~|~CHNO2,-22.974365,-0.123050876,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,ACNO2,253.7945,0.08035297,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,CS2,321.05637,-0.6019532,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,CH3SH~|~CH2SH,67.98561,-0.19810228,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,FURFURAL,284.407,-0.23488097,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,DOH,278.77292,0.06454997,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,I,145.5509,-0.55582947,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,BR,10.108326,-0.012024672,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,DMSO,-73.065,-0.013700185,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,ACRY,215.65111,-0.19182928,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,CL-(C=C),19.508493,-0.33208683,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,ACF,12.544538,-0.08749035,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,DMF~|~HCON(..,-52.159252,0.12991276,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,CF3~|~CF2~|~CF,66.8462,-0.21340555,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,COO,41.855484,-0.3933231,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,CY-CH2~|~CY-CH~|~CY-C,10.312405,-0.31732658,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,THF~|~CY-CH2O~|~TRIOXAN,-29.289337,0.045822196,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,HCOOH,223.73865,0.25619376,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,CHCL3,-21.637781,-0.14479606,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,NMP~|~NEP~|~NIPP~|~NTBP,-68.92572,0.17275234,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,CONH2~|~CONHCH3~|~CONHCH2,313.13025,0.456626,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,AM(CH3)2~|~AMCH3CH2~|~AM(CH2)2,-81.96292,0.23094429,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,HCONHCH3~|~HCONHCH2,96.8039,0.20433609,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,AC2H2S~|~AC2HS~|~AC2S,-142.80017,-0.12890969,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,H2COCH~|~COCH~|~HCOCH~|~H2COCH2~|~H2COC,-35.272636,-0.26300937,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,(CH3)2CB~|~(CH2)2CB~|~CH2CH3CB,-29.098007,-0.04413782,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,(CH2)2SU~|~CH2SUCH,71.94243,0.29478562,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,CH3S~|~CH2S~|~CHS,-9.8326,-0.006340833,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,C3H2N2+~|~C3H3N2+,-46.907352,0.49727672,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,BTI-,74.48073,0.4092884,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,C4H8N+,-81.50829,0.43659797,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,BF4-,115.8398,0.4426944,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,C5H5N+~|~C5H4N+,-78.573906,0.19160934,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,OTF-,137.89857,0.6477263,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,-S-S-,3.8707285,-0.5830376,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,SO4~|~HSO4,-187.83289,-0.42442092,0,10.48550/arXiv.2412.12962
CH=-C~|~C=-C,PF6,32.373024,0.52178293,0,10.48550/arXiv.2412.12962
DMSO,CH3~|~CH2~|~CH~|~C,81.942276,-0.6542179,0,10.48550/arXiv.2412.12962
DMSO,CH2=CH~|~CH=CH~|~CH2=C~|~CH=C~|~C=C,22.049591,-0.2775081,0,10.48550/arXiv.2412.12962
DMSO,ACH~|~AC,44.00555,-0.18780322,0,10.48550/arXiv.2412.12962
DMSO,ACCH3~|~ACCH2~|~ACCH,183.33998,-0.43490794,0,10.48550/arXiv.2412.12962
DMSO,OH (P)~|~OH (S)~|~OH (T),43.915325,0.16499153,0,10.48550/arXiv.2412.12962
DMSO,CH3OH,64.973,-0.36086076,0,10.48550/arXiv.2412.12962
DMSO,H2O,-272.9004,-0.29586297,0,10.48550/arXiv.2412.12962
DMSO,ACOH,-450.0146,0.26195303,0,10.48550/arXiv.2412.12962
DMSO,CH3CO~|~CH2CO,180.4695,-0.38354078,0,10.48550/arXiv.2412.12962
DMSO,HCO,239.20839,0.17365156,0,10.48550/arXiv.2412.12962
DMSO,CH3COO~|~CH2COO,100.28129,-0.61194897,0,10.48550/arXiv.2412.12962
DMSO,HCOO,115.74408,-0.009237136,0,10.48550/arXiv.2412.12962
DMSO,CH3O~|~CH2O~|~CHO,-14.258543,-0.3801464,0,10.48550/arXiv.2412.12962
DMSO,CH3NH2~|~CH2NH2~|~CHNH2~|~CNH2,-8.375383,0.15120165,0,10.48550/arXiv.2412.12962
DMSO,CH3NH~|~CH2NH~|~CHNH,100.66578,0.049798626,0,10.48550/arXiv.2412.12962
DMSO,CH3N~|~CH2N,45.776936,0.06138162,0,10.48550/arXiv.2412.12962
DMSO,ACNH2,-93.68102,0.9895167,0,10.48550/arXiv.2412.12962
DMSO,AC2H2N~|~AC2HN~|~AC2N,84.99255,0.3738023,0,10.48550/arXiv.2412.12962
DMSO,CH3CN~|~CH2CN,183.17227,-0.07591612,0,10.48550/arXiv.2412.12962
DMSO,COOH,-313.86835,0.31675455,0,10.48550/arXiv.2412.12962
DMSO,CH2CL~|~CHCL~|~CCL,-12.089271,-0.47833228,0,10.48550/arXiv.2412.12962
DMSO,CH2CL2~|~CHCL2~|~CCL2,-161.00542,-0.31057876,0,10.48550/arXiv.2412.12962
DMSO,CCL3,-53.407063,0.05471717,0,10.48550/arXiv.2412.12962
DMSO,CCL4,-50.275696,-0.19398628,0,10.48550/arXiv.2412.12962
DMSO,ACCL,114.663994,-0.4093104,0,10.48550/arXiv.2412.12962
DMSO,CH3NO2~|~CH2NO2~|~CHNO2,13.816969,-0.03597415,0,10.48550/arXiv.2412.12962
DMSO,ACNO2,146.26556,-0.15281111,0,10.48550/arXiv.2412.12962
DMSO,CS2,153.31883,-0.09644036,0,10.48550/arXiv.2412.12962
DMSO,CH3SH~|~CH2SH,72.80763,-0.34487677,0,10.48550/arXiv.2412.12962
DMSO,FURFURAL,75.37147,-0.31452006,0,10.48550/arXiv.2412.12962
DMSO,DOH,-96.39146,-0.3187894,0,10.48550/arXiv.2412.12962
DMSO,I,337.83545,-0.06783395,0,10.48550/arXiv.2412.12962
DMSO,BR,-52.720215,0.17410466,0,10.48550/arXiv.2412.12962
DMSO,CH=-C~|~C=-C,-77.37152,-0.14872041,0,10.48550/arXiv.2412.12962
DMSO,ACRY,109.01651,-0.28049806,0,10.48550/arXiv.2412.12962
DMSO,CL-(C=C),-16.869038,-0.1985531,0,10.48550/arXiv.2412.12962
DMSO,ACF,-14.686447,0.29978436,0,10.48550/arXiv.2412.12962
DMSO,DMF~|~HCON(..,147.06381,-0.3318088,0,10.48550/arXiv.2412.12962
DMSO,CF3~|~CF2~|~CF,-526.29156,0.2928211,0,10.48550/arXiv.2412.12962
DMSO,COO,70.77677,0.27617574,0,10.48550/arXiv.2412.12962
DMSO,CY-CH2~|~CY-CH~|~CY-C,83.57437,-0.6275138,0,10.48550/arXiv.2412.12962
DMSO,THF~|~CY-CH2O~|~TRIOXAN,69.78271,-0.36749804,0,10.48550/arXiv.2412.12962
DMSO,HCOOH,-447.34802,-0.45551926,0,10.48550/arXiv.2412.12962
DMSO,CHCL3,-316.50146,0.13067703,0,10.48550/arXiv.2412.12962
DMSO,NMP~|~NEP~|~NIPP~|~NTBP,85.33334,0.23494852,0,10.48550/arXiv.2412.12962
DMSO,CONH2~|~CONHCH3~|~CONHCH2,197.03352,0.106428474,0,10.48550/arXiv.2412.12962
DMSO,AM(CH3)2~|~AMCH3CH2~|~AM(CH2)2,92.35043,0.05193444,0,10.48550/arXiv.2412.12962
DMSO,HCONHCH3~|~HCONHCH2,-36.378613,-0.068713024,0,10.48550/arXiv.2412.12962
DMSO,AC2H2S~|~AC2HS~|~AC2S,46.37519,0.24611877,0,10.48550/arXiv.2412.12962
DMSO,H2COCH~|~COCH~|~HCOCH~|~H2COCH2~|~H2COC,172.2763,-0.41361773,0,10.48550/arXiv.2412.12962
DMSO,(CH3)2CB~|~(CH2)2CB~|~CH2CH3CB,135.86868,-0.16031119,0,10.48550/arXiv.2412.12962
DMSO,(CH2)2SU~|~CH2SUCH,194.28448,0.65817976,0,10.48550/arXiv.2412.12962
DMSO,CH3S~|~CH2S~|~CHS,15.423931,-0.1049699,0,10.48550/arXiv.2412.12962
DMSO,C3H2N2+~|~C3H3N2+,-145.3561,0.33853844,0,10.48550/arXiv.2412.12962
DMSO,BTI-,63.822067,0.022993345,0,10.48550/arXiv.2412.12962
DMSO,C4H8N+,-82.8532,0.2446222,0,10.48550/arXiv.2412.12962
DMSO,BF4-,-43.749054,0.5615969,0,10.48550/arXiv.2412.12962
DMSO,C5H5N+~|~C5H4N+,-62.71984,-0.020808402,0,10.48550/arXiv.2412.12962
DMSO,OTF-,-62.94793,0.58257186,0,10.48550/arXiv.2412.12962
DMSO,-S-S-,-24.57886,-0.66946065,0,10.48550/arXiv.2412.12962
DMSO,SO4~|~HSO4,63.54241,-1.0718609,0,10.48550/arXiv.2412.12962
DMSO,PF6,168.66852,0.40332633,0,10.48550/arXiv.2412.12962
ACRY,CH3~|~CH2~|~CH~|~C,104.255005,-0.7203198,0,10.48550/arXiv.2412.12962
ACRY,CH2=CH~|~CH=CH~|~CH2=C~|~CH=C~|~C=C,-91.88916,-0.24427216,0,10.48550/arXiv.2412.12962
ACRY,ACH~|~AC,-77.9713,-0.10315061,0,10.48550/arXiv.2412.12962
ACRY,ACCH3~|~ACCH2~|~ACCH,67.419365,-0.39634576,0,10.48550/arXiv.2412.12962
ACRY,OH (P)~|~OH (S)~|~OH (T),230.27887,0.503607,0,10.48550/arXiv.2412.12962
ACRY,CH3OH,251.54001,-0.14645399,0,10.48550/arXiv.2412.12962
ACRY,H2O,-63.251297,-0.14896068,0,10.48550/arXiv.2412.12962
ACRY,ACOH,-223.87611,0.24544734,0,10.48550/arXiv.2412.12962
ACRY,CH3CO~|~CH2CO,-113.76155,-0.21725392,0,10.48550/arXiv.2412.12962
ACRY,HCO,-177.02151,0.25960037,0,10.48550/arXiv.2412.12962
ACRY,CH3COO~|~CH2COO,-64.026306,-0.36830017,0,10.48550/arXiv.2412.12962
ACRY,HCOO,15.75323,0.07223451,0,10.48550/arXiv.2412.12962
ACRY,CH3O~|~CH2O~|~CHO,-154.71178,-0.12830591,0,10.48550/arXiv.2412.12962
ACRY,CH3NH2~|~CH2NH2~|~CHNH2~|~CNH2,-173.35162,0.38099402,0,10.48550/arXiv.2412.12962
ACRY,CH3NH~|~CH2NH~|~CHNH,-114.84761,0.26400024,0,10.48550/arXiv.2412.12962
ACRY,CH3N~|~CH2N,-46.006294,0.17699224,0,10.48550/arXiv.2412.12962
ACRY,ACNH2,-22.893227,1.1326786,0,10.48550/arXiv.2412.12962
ACRY,AC2H2N~|~AC2HN~|~AC2N,-240.06241,0.33553213,0,10.48550/arXiv.2412.12962
ACRY,CH3CN~|~CH2CN,-110.814674,0.009008454,0,10.48550/arXiv.2412.12962
ACRY,COOH,-75.78393,0.39381352,0,10.48550/arXiv.2412.12962
ACRY,CH2CL~|~CHCL~|~CCL,-115.57851,-0.45679978,0,10.48550/arXiv.2412.12962
ACRY,CH2CL2~|~CHCL2~|~CCL2,-178.26001,-0.32864726,0,10.48550/arXiv.2412.12962
ACRY,CCL3,-60.16123,0.056400135,0,10.48550/arXiv.2412.12962
ACRY,CCL4,-50.56926,-0.20074576,0,10.48550/arXiv.2412.12962
ACRY,ACCL,15.144144,-0.10109743,0,10.48550/arXiv.2412.12962
ACRY,CH3NO2~|~CH2NO2~|~CHNO2,-126.96567,0.1505462,0,10.48550/arXiv.2412.12962
ACRY,ACNO2,28.523335,-0.040120825,0,10.48550/arXiv.2412.12962
ACRY,CS2,233.46509,-0.021102458,0,10.48550/arXiv.2412.12962
ACRY,CH3SH~|~CH2SH,-23.201721,-0.18236353,0,10.48550/arXiv.2412.12962
ACRY,FURFURAL,-3.699143,0.04869341,0,10.48550/arXiv.2412.12962
ACRY,DOH,51.90461,-0.20711371,0,10.48550/arXiv.2412.12962
ACRY,I,17.385721,0.09204915,0,10.48550/arXiv.2412.12962
ACRY,BR,-183.15817,0.10247764,0,10.48550/arXiv.2412.12962
ACRY,CH=-C~|~C=-C,-130.2633,-0.11419647,0,10.48550/arXiv.2412.12962
ACRY,DMSO,-149.43753,0.066385455,0,10.48550/arXiv.2412.12962
ACRY,CL-(C=C),-15.850933,-0.073838666,0,10.48550/arXiv.2412.12962
ACRY,ACF,69.404625,0.4334776,0,10.48550/arXiv.2412.12962
ACRY,DMF~|~HCON(..,-140.4657,-0.06751123,0,10.48550/arXiv.2412.12962
ACRY,CF3~|~CF2~|~CF,-140.97003,0.059240203,0,10.48550/arXiv.2412.12962
ACRY,COO,-131.54753,0.1838836,0,10.48550/arXiv.2412.12962
ACRY,CY-CH2~|~CY-CH~|~CY-C,86.680176,-0.6835553,0,10.48550/arXiv.2412.12962
ACRY,THF~|~CY-CH2O~|~TRIOXAN,-99.74684,-0.17662513,0,10.48550/arXiv.2412.12962
ACRY,HCOOH,-160.7247,-0.37131175,0,10.48550/arXiv.2412.12962
ACRY,CHCL3,-210.82971,0.043089684,0,10.48550/arXiv.2412.12962
ACRY,NMP~|~NEP~|~NIPP~|~NTBP,-67.86119,0.45612147,0,10.48550/arXiv.2412.12962
ACRY,CONH2~|~CONHCH3~|~CONHCH2,65.56239,0.13520828,0,10.48550/arXiv.2412.12962
ACRY,AM(CH3)2~|~AMCH3CH2~|~AM(CH2)2,-255.4953,0.21408388,0,10.48550/arXiv.2412.12962
ACRY,HCONHCH3~|~HCONHCH2,-26.840048,0.009852784,0,10.48550/arXiv.2412.12962
ACRY,AC2H2S~|~AC2HS~|~AC2S,-161.71785,0.39364016,0,10.48550/arXiv.2412.12962
ACRY,H2COCH~|~COCH~|~HCOCH~|~H2COCH2~|~H2COC,-118.901634,-0.32549998,0,10.48550/arXiv.2412.12962
ACRY,(CH3)2CB~|~(CH2)2CB~|~CH2CH3CB,-151.61371,-0.17966586,0,10.48550/arXiv.2412.12962
ACRY,(CH2)2SU~|~CH2SUCH,-9.364777,0.7482942,0,10.48550/arXiv.2412.12962
ACRY,CH3S~|~CH2S~|~CHS,-107.250374,-0.1173007,0,10.48550/arXiv.2412.12962
ACRY,C3H2N2+~|~C3H3N2+,-108.588036,0.71544003,0,10.48550/arXiv.2412.12962
ACRY,BTI-,13.807331,0.04948792,0,10.48550/arXiv.2412.12962
ACRY,C4H8N+,-92.42166,0.35651878,0,10.48550/arXiv.2412.12962
ACRY,BF4-,-40.24736,0.20229775,0,10.48550/arXiv.2412.12962
ACRY,C5H5N+~|~C5H4N+,-119.887474,-0.057564873,0,10.48550/arXiv.2412.12962
ACRY,OTF-,-65.91821,0.7106473,0,10.48550/arXiv.2412.12962
ACRY,-S-S-,-112.6093,-0.6506177,0,10.48550/arXiv.2412.12962
ACRY,SO4~|~HSO4,-238.17413,-0.5488122,0,10.48550/arXiv.2412.12962
ACRY,PF6,-50.193424,0.5297527,0,10.48550/arXiv.2412.12962
CL-(C=C),CH3~|~CH2~|~CH~|~C,-39.501766,-0.15972066,0,10.48550/arXiv.2412.12962
CL-(C=C),CH2=CH~|~CH=CH~|~CH2=C~|~CH=C~|~C=C,80.157425,-0.072944485,0,10.48550/arXiv.2412.12962
CL-(C=C),ACH~|~AC,99.41,-0.08308429,0,10.48550/arXiv.2412.12962
CL-(C=C),ACCH3~|~ACCH2~|~ACCH,20.919182,-0.12434914,0,10.48550/arXiv.2412.12962
CL-(C=C),OH (P)~|~OH (S)~|~OH (T),898.4097,1.0967832,0,10.48550/arXiv.2412.12962
CL-(C=C),CH3OH,726.2625,1.7713606,0,10.48550/arXiv.2412.12962
CL-(C=C),H2O,265.14746,0.76837945,0,10.48550/arXiv.2412.12962
CL-(C=C),ACOH,721.1069,0.49397925,0,10.48550/arXiv.2412.12962
CL-(C=C),CH3CO~|~CH2CO,56.810646,-0.08347937,0,10.48550/arXiv.2412.12962
CL-(C=C),HCO,340.83847,0.18240717,0,10.48550/arXiv.2412.12962
CL-(C=C),CH3COO~|~CH2COO,119.384094,-0.45296082,0,10.48550/arXiv.2412.12962
CL-(C=C),HCOO,201.04611,-0.8572342,0,10.48550/arXiv.2412.12962
CL-(C=C),CH3O~|~CH2O~|~CHO,41.74682,-0.19599746,0,10.48550/arXiv.2412.12962
CL-(C=C),CH3NH2~|~CH2NH2~|~CHNH2~|~CNH2,197.82733,-0.63529783,0,10.48550/arXiv.2412.12962
CL-(C=C),CH3NH~|~CH2NH~|~CHNH,134.23703,-0.5448917,0,10.48550/arXiv.2412.12962
CL-(C=C),CH3N~|~CH2N,31.780075,0.023957465,0,10.48550/arXiv.2412.12962
CL-(C=C),ACNH2,649.84503,-0.57687676,0,10.48550/arXiv.2412.12962
CL-(C=C),AC2H2N~|~AC2HN~|~AC2N,273.3177,0.2769201,0,10.48550/arXiv.2412.12962
CL-(C=C),CH3CN~|~CH2CN,228.62106,-0.13846612,0,10.48550/arXiv.2412.12962
CL-(C=C),COOH,580.15955,1.0858121,0,10.48550/arXiv.2412.12962
CL-(C=C),CH2CL~|~CHCL~|~CCL,101.36283,-0.2398923,0,10.48550/arXiv.2412.12962
CL-(C=C),CH2CL2~|~CHCL2~|~CCL2,110.98202,-0.25772986,0,10.48550/arXiv.2412.12962
CL-(C=C),CCL3,137.86566,-0.20523639,0,10.48550/arXiv.2412.12962
CL-(C=C),CCL4,105.82703,-0.14069836,0,10.48550/arXiv.2412.12962
CL-(C=C),ACCL,242.86995,-0.42728627,0,10.48550/arXiv.2412.12962
CL-(C=C),CH3NO2~|~CH2NO2~|~CHNO2,89.597,0.10949173,0,10.48550/arXiv.2412.12962
CL-(C=C),ACNO2,341.41385,0.43997452,0,10.48550/arXiv.2412.12962
CL-(C=C),CS2,253.09622,-0.12935312,0,10.48550/arXiv.2412.12962
CL-(C=C),CH3SH~|~CH2SH,130.99463,-0.07924527,0,10.48550/arXiv.2412.12962
CL-(C=C),FURFURAL,416.42636,0.7898168,0,10.48550/arXiv.2412.12962
CL-(C=C),DOH,286.09464,0.93593824,0,10.48550/arXiv.2412.12962
CL-(C=C),I,223.23654,-0.2988463,0,10.48550/arXiv.2412.12962
CL-(C=C),BR,213.3273,-0.7784361,0,10.48550/arXiv.2412.12962
CL-(C=C),CH=-C~|~C=-C,239.04976,0.031196117,0,10.48550/arXiv.2412.12962
CL-(C=C),DMSO,70.29614,0.15141554,0,10.48550/arXiv.2412.12962
CL-(C=C),ACRY,270.80713,-0.007129725,0,10.48550/arXiv.2412.12962
CL-(C=C),ACF,-12.14967,-0.5275379,0,10.48550/arXiv.2412.12962
CL-(C=C),DMF~|~HCON(..,61.399055,0.72834194,0,10.48550/arXiv.2412.12962
CL-(C=C),CF3~|~CF2~|~CF,414.00812,-0.5084578,0,10.48550/arXiv.2412.12962
CL-(C=C),COO,245.3089,-0.6048957,0,10.48550/arXiv.2412.12962
CL-(C=C),CY-CH2~|~CY-CH~|~CY-C,-13.482574,-0.22870195,0,10.48550/arXiv.2412.12962
CL-(C=C),THF~|~CY-CH2O~|~TRIOXAN,19.03726,0.13010032,0,10.48550/arXiv.2412.12962
CL-(C=C),HCOOH,457.0801,0.08143689,0,10.48550/arXiv.2412.12962
CL-(C=C),CHCL3,163.83737,-0.012416212,0,10.48550/arXiv.2412.12962
CL-(C=C),NMP~|~NEP~|~NIPP~|~NTBP,40.370605,0.20575397,0,10.48550/arXiv.2412.12962
CL-(C=C),CONH2~|~CONHCH3~|~CONHCH2,374.5993,0.757223,0,10.48550/arXiv.2412.12962
CL-(C=C),AM(CH3)2~|~AMCH3CH2~|~AM(CH2)2,145.42996,0.39649194,0,10.48550/arXiv.2412.12962
CL-(C=C),HCONHCH3~|~HCONHCH2,149.8183,0.90356076,0,10.48550/arXiv.2412.12962
CL-(C=C),AC2H2S~|~AC2HS~|~AC2S,33.910652,-0.38506892,0,10.48550/arXiv.2412.12962
CL-(C=C),H2COCH~|~COCH~|~HCOCH~|~H2COCH2~|~H2COC,-0.4510891,-0.20561716,0,10.48550/arXiv.2412.12962
CL-(C=C),(CH3)2CB~|~(CH2)2CB~|~CH2CH3CB,121.864235,-0.26018515,0,10.48550/arXiv.2412.12962
CL-(C=C),(CH2)2SU~|~CH2SUCH,147.94244,0.52768666,0,10.48550/arXiv.2412.12962
CL-(C=C),CH3S~|~CH2S~|~CHS,140.32712,0.17779079,0,10.48550/arXiv.2412.12962
